country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MY,Malaysia,Penang,,,MY-07,,6/22/2020,-26,-2,-23,-22,-23,11
MY,Malaysia,Penang,,,MY-07,,6/23/2020,-28,-1,-29,-23,-22,11
MY,Malaysia,Penang,,,MY-07,,6/24/2020,-31,-6,-30,-25,-19,11
MY,Malaysia,Penang,,,MY-07,,6/25/2020,-31,-7,-29,-25,-20,11
MY,Malaysia,Penang,,,MY-07,,6/26/2020,-28,-5,-27,-22,-18,12
MY,Malaysia,Penang,,,MY-07,,6/27/2020,-25,-4,-22,-22,-14,10
MY,Malaysia,Penang,,,MY-07,,6/28/2020,-29,-10,-19,-25,-14,8
MY,Malaysia,Penang,,,MY-07,,6/29/2020,-27,-3,-20,-23,-18,10
MY,Malaysia,Penang,,,MY-07,,6/30/2020,-23,2,-23,-25,-18,10
MY,Malaysia,Penang,,,MY-07,,7/1/2020,-27,-3,-26,-24,-18,10
MY,Malaysia,Penang,,,MY-07,,7/2/2020,-24,0,-23,-23,-18,9
MY,Malaysia,Penang,,,MY-07,,7/3/2020,-22,-1,-19,-21,-16,10
MY,Malaysia,Penang,,,MY-07,,7/4/2020,-19,1,-13,-21,-13,8
MY,Malaysia,Penang,,,MY-07,,7/5/2020,-22,-4,-9,-25,-15,6
MY,Malaysia,Penang,,,MY-07,,7/6/2020,-22,-2,-16,-24,-20,9
MY,Malaysia,Penang,,,MY-07,,7/7/2020,-23,-1,-28,-32,-36,14
MY,Malaysia,Penang,,,MY-07,,7/8/2020,-23,0,-19,-23,-17,9
MY,Malaysia,Penang,,,MY-07,,7/9/2020,-23,-1,-20,-24,-17,9
MY,Malaysia,Penang,,,MY-07,,7/10/2020,-20,-1,-14,-20,-16,9
MY,Malaysia,Penang,,,MY-07,,7/11/2020,-20,-2,-9,-21,-36,10
MY,Malaysia,Penang,,,MY-07,,7/12/2020,-21,-7,-6,-23,-16,6
MY,Malaysia,Penang,,,MY-07,,7/13/2020,-18,2,-11,-19,-23,9
MY,Malaysia,Penang,,,MY-07,,7/14/2020,-22,1,-20,-22,-17,9
MY,Malaysia,Penang,,,MY-07,,7/15/2020,-22,-2,-21,-29,-15,9
MY,Malaysia,Penang,,,MY-07,,7/16/2020,-25,-8,-29,-30,-15,9
MY,Malaysia,Penang,,,MY-07,,7/17/2020,-19,-5,-18,-26,-13,9
MY,Malaysia,Penang,,,MY-07,,7/18/2020,-18,-3,-18,-29,-12,9
MY,Malaysia,Penang,,,MY-07,,7/19/2020,-18,-5,-9,-30,-13,7
MY,Malaysia,Penang,,,MY-07,,7/20/2020,-22,-2,-22,-28,-16,9
MY,Malaysia,Penang,,,MY-07,,7/21/2020,-24,-4,-26,-30,-16,9
MY,Malaysia,Penang,,,MY-07,,7/22/2020,-25,-6,-28,-30,-15,10
MY,Malaysia,Penang,,,MY-07,,7/23/2020,-21,0,-23,-29,-14,8
MY,Malaysia,Penang,,,MY-07,,7/24/2020,-21,-5,-24,-26,-12,9
MY,Malaysia,Penang,,,MY-07,,7/25/2020,-15,2,-16,-25,-11,8
MY,Malaysia,Penang,,,MY-07,,7/26/2020,-20,-2,-13,-30,-13,7
MY,Malaysia,Penang,,,MY-07,,7/27/2020,-22,-1,-19,-27,-15,8
MY,Malaysia,Penang,,,MY-07,,7/28/2020,-20,2,-19,-25,-15,8
MY,Malaysia,Penang,,,MY-07,,7/29/2020,-18,6,-16,-15,-16,7
MY,Malaysia,Penang,,,MY-07,,7/30/2020,-13,15,-14,-7,-27,5
MY,Malaysia,Penang,,,MY-07,,7/31/2020,-24,-8,-10,-24,-62,16
MY,Malaysia,Penang,,,MY-07,,8/1/2020,-21,-4,-1,-20,-32,8
MY,Malaysia,Penang,,,MY-07,,8/2/2020,-21,-6,-7,-12,-22,3
MY,Malaysia,Penang,,,MY-07,,8/3/2020,-13,11,-5,-11,-22,6
MY,Malaysia,Penang,,,MY-07,,8/4/2020,-17,7,-15,-22,-17,7
MY,Malaysia,Penang,,,MY-07,,8/5/2020,-19,4,-15,-24,-15,8
MY,Malaysia,Penang,,,MY-07,,8/6/2020,-20,1,-17,-27,-15,8
MY,Malaysia,Penang,,,MY-07,,8/7/2020,-19,1,-17,-26,-12,8
MY,Malaysia,Penang,,,MY-07,,8/8/2020,-18,1,-15,-28,-11,8
MY,Malaysia,Penang,,,MY-07,,8/9/2020,-21,-3,-13,-31,-12,8
MY,Malaysia,Penang,,,MY-07,,8/10/2020,-22,0,-15,-29,-16,8
MY,Malaysia,Penang,,,MY-07,,8/11/2020,-24,-4,-23,-32,-16,9
MY,Malaysia,Penang,,,MY-07,,8/12/2020,-25,-2,-25,-30,-15,10
MY,Malaysia,Penang,,,MY-07,,8/13/2020,-24,-4,-24,-31,-15,9
MY,Malaysia,Penang,,,MY-07,,8/14/2020,-23,-4,-20,-30,-12,9
MY,Malaysia,Penang,,,MY-07,,8/15/2020,-23,-1,-19,-31,-10,9
MY,Malaysia,Penang,,,MY-07,,8/16/2020,-28,-8,-23,-34,-13,10
MY,Malaysia,Penang,,,MY-07,,8/17/2020,-25,-1,-20,-29,-14,8
MY,Malaysia,Penang,,,MY-07,,8/18/2020,-25,0,-24,-30,-14,8
MY,Malaysia,Penang,,,MY-07,,8/19/2020,-24,-1,-17,-25,-14,8
MY,Malaysia,Penang,,,MY-07,,8/20/2020,-19,5,-10,-28,-42,16
MY,Malaysia,Penang,,,MY-07,,8/21/2020,-25,-4,-14,-32,-19,12
MY,Malaysia,Penang,,,MY-07,,8/22/2020,-26,-7,-19,-31,-11,10
MY,Malaysia,Penang,,,MY-07,,8/23/2020,-26,-9,-15,-32,-13,8
MY,Malaysia,Penang,,,MY-07,,8/24/2020,-23,-1,-16,-32,-18,9
MY,Malaysia,Penang,,,MY-07,,8/25/2020,-24,-2,-25,-32,-14,8
MY,Malaysia,Penang,,,MY-07,,8/26/2020,-23,0,-20,-31,-12,8
MY,Malaysia,Penang,,,MY-07,,8/27/2020,-23,0,-24,-27,-13,8
MY,Malaysia,Penang,,,MY-07,,8/28/2020,-19,2,-17,-23,-11,7
MY,Malaysia,Penang,,,MY-07,,8/29/2020,-17,4,-12,-21,-12,6
MY,Malaysia,Penang,,,MY-07,,8/30/2020,-17,-4,3,-25,-14,5
MY,Malaysia,Penang,,,MY-07,,8/31/2020,-3,22,28,-10,-65,14
MY,Malaysia,Penang,,,MY-07,,9/1/2020,-18,9,-18,-21,-15,6
MY,Malaysia,Penang,,,MY-07,,9/2/2020,-23,1,-23,-27,-14,8
MY,Malaysia,Penang,,,MY-07,,9/3/2020,-22,-3,-23,-28,-12,8
MY,Malaysia,Penang,,,MY-07,,9/4/2020,-20,-5,-22,-28,-10,9
MY,Malaysia,Penang,,,MY-07,,9/5/2020,-16,0,-14,-25,-9,7
MY,Malaysia,Penang,,,MY-07,,9/6/2020,-18,-3,-12,-29,-12,7
MY,Malaysia,Penang,,,MY-07,,9/7/2020,-20,-1,-15,-26,-13,7
MY,Malaysia,Penang,,,MY-07,,9/8/2020,-20,1,-18,-25,-14,7
MY,Malaysia,Penang,,,MY-07,,9/9/2020,-21,0,-20,-27,-12,7
MY,Malaysia,Penang,,,MY-07,,9/10/2020,-24,-7,-27,-26,-12,7
MY,Malaysia,Penang,,,MY-07,,9/11/2020,-20,-3,-17,-29,-10,7
MY,Malaysia,Penang,,,MY-07,,9/12/2020,-19,-2,-18,-29,-10,7
MY,Malaysia,Penang,,,MY-07,,9/13/2020,-19,-4,-13,-35,-12,6
MY,Malaysia,Penang,,,MY-07,,9/14/2020,-19,-1,-12,-29,-11,7
MY,Malaysia,Penang,,,MY-07,,9/15/2020,-14,4,-6,-25,-13,5
MY,Malaysia,Penang,,,MY-07,,9/16/2020,-4,21,21,-24,-59,18
MY,Malaysia,Penang,,,MY-07,,9/17/2020,-22,-5,-19,-29,-13,8
MY,Malaysia,Penang,,,MY-07,,9/18/2020,-24,-10,-25,-31,-11,10
MY,Malaysia,Penang,,,MY-07,,9/19/2020,-18,-2,-11,-27,-10,7
MY,Malaysia,Penang,,,MY-07,,9/20/2020,-22,-9,-16,-36,-13,8
MY,Malaysia,Penang,,,MY-07,,9/21/2020,-20,-2,-13,-28,-12,7
MY,Malaysia,Penang,,,MY-07,,9/22/2020,-22,-3,-22,-29,-13,8
MY,Malaysia,Penang,,,MY-07,,9/23/2020,-23,-1,-21,-30,-11,9
MY,Malaysia,Penang,,,MY-07,,9/24/2020,-23,-4,-24,-28,-12,9
MY,Malaysia,Penang,,,MY-07,,9/25/2020,-23,-5,-21,-24,-9,9
MY,Malaysia,Penang,,,MY-07,,9/26/2020,-18,0,-14,-26,-10,8
MY,Malaysia,Penang,,,MY-07,,9/27/2020,-20,-4,-10,-32,-12,7
MY,Malaysia,Penang,,,MY-07,,9/28/2020,-20,3,-14,-23,-11,8
MY,Malaysia,Penang,,,MY-07,,9/29/2020,-20,5,-15,-25,-12,8
MY,Malaysia,Penang,,,MY-07,,9/30/2020,-18,9,-15,-25,-11,7
MY,Malaysia,Penang,,,MY-07,,10/1/2020,-22,2,-19,-26,-11,6
MY,Malaysia,Penang,,,MY-07,,10/2/2020,-23,-1,-23,-27,-10,8
MY,Malaysia,Penang,,,MY-07,,10/3/2020,-20,3,-21,-28,-12,7
MY,Malaysia,Penang,,,MY-07,,10/4/2020,-24,-3,-16,-35,-14,6
MY,Malaysia,Penang,,,MY-07,,10/5/2020,-24,1,-24,-28,-14,7
MY,Malaysia,Penang,,,MY-07,,10/6/2020,-23,4,-21,-27,-13,7
MY,Malaysia,Penang,,,MY-07,,10/7/2020,-30,-8,-39,-35,-13,10
MY,Malaysia,Penang,,,MY-07,,10/8/2020,-24,1,-29,-30,-11,8
MY,Malaysia,Penang,,,MY-07,,10/9/2020,-24,-2,-25,-32,-9,9
MY,Malaysia,Penang,,,MY-07,,10/10/2020,-21,1,-23,-32,-10,9
MY,Malaysia,Penang,,,MY-07,,10/11/2020,-23,-3,-15,-37,-12,8
MY,Malaysia,Penang,,,MY-07,,10/12/2020,-25,-2,-25,-31,-12,9
MY,Malaysia,Penang,,,MY-07,,10/13/2020,-26,-1,-29,-31,-13,9
MY,Malaysia,Penang,,,MY-07,,10/14/2020,-24,2,-25,-34,-11,9
MY,Malaysia,Penang,,,MY-07,,10/15/2020,-24,0,-27,-34,-10,9
MY,Malaysia,Penang,,,MY-07,,10/16/2020,-24,1,-24,-38,-9,10
MY,Malaysia,Penang,,,MY-07,,10/17/2020,-24,1,-27,-39,-9,10
MY,Malaysia,Penang,,,MY-07,,10/18/2020,-29,-6,-24,-47,-12,10
MY,Malaysia,Penang,,,MY-07,,10/19/2020,-26,-1,-23,-35,-11,9
MY,Malaysia,Penang,,,MY-07,,10/20/2020,-26,0,-25,-35,-12,9
MY,Malaysia,Penang,,,MY-07,,10/21/2020,-26,0,-25,-35,-10,10
MY,Malaysia,Penang,,,MY-07,,10/22/2020,-27,-2,-32,-37,-10,10
MY,Malaysia,Penang,,,MY-07,,10/23/2020,-24,1,-24,-38,-8,10
MY,Malaysia,Penang,,,MY-07,,10/24/2020,-24,0,-26,-39,-9,10
MY,Malaysia,Penang,,,MY-07,,10/25/2020,-29,-7,-25,-48,-13,10
MY,Malaysia,Penang,,,MY-07,,10/26/2020,-24,3,-22,-36,-11,9
MY,Malaysia,Penang,,,MY-07,,10/27/2020,-23,6,-23,-34,-11,9
MY,Malaysia,Penang,,,MY-07,,10/28/2020,-22,4,-19,-29,-10,8
MY,Malaysia,Penang,,,MY-07,,10/29/2020,-18,12,-13,-38,-43,17
MY,Malaysia,Penang,,,MY-07,,10/30/2020,-23,5,-20,-37,-16,11
MY,Malaysia,Penang,,,MY-07,,10/31/2020,-25,1,-25,-38,-11,9
MY,Malaysia,Penang,,,MY-07,,11/1/2020,-28,-6,-24,-45,-15,9
MY,Malaysia,Penang,,,MY-07,,11/2/2020,-26,-1,-26,-35,-12,10
MY,Malaysia,Penang,,,MY-07,,11/3/2020,-25,3,-25,-34,-12,9
MY,Malaysia,Penang,,,MY-07,,11/4/2020,-25,3,-26,-36,-11,10
MY,Malaysia,Penang,,,MY-07,,11/5/2020,-25,2,-29,-36,-11,9
MY,Malaysia,Penang,,,MY-07,,11/6/2020,-30,-4,-30,-46,-11,13
MY,Malaysia,Penang,,,MY-07,,11/7/2020,-30,2,-39,-49,-10,14
MY,Malaysia,Penang,,,MY-07,,11/8/2020,-27,5,-30,-48,-6,9
MY,Malaysia,Perak,,,MY-08,,2/15/2020,-5,-7,-5,4,1,2
MY,Malaysia,Perak,,,MY-08,,2/16/2020,-6,-6,-4,4,0,1
MY,Malaysia,Perak,,,MY-08,,2/17/2020,-7,-3,-6,-3,1,1
MY,Malaysia,Perak,,,MY-08,,2/18/2020,-8,-7,-9,-8,2,2
MY,Malaysia,Perak,,,MY-08,,2/19/2020,-8,-6,-6,-4,2,1
MY,Malaysia,Perak,,,MY-08,,2/20/2020,-4,-5,-3,-3,2,1
MY,Malaysia,Perak,,,MY-08,,2/21/2020,-6,-6,-2,9,5,1
MY,Malaysia,Perak,,,MY-08,,2/22/2020,-4,-6,2,11,2,1
MY,Malaysia,Perak,,,MY-08,,2/23/2020,-6,-6,-3,10,0,1
MY,Malaysia,Perak,,,MY-08,,2/24/2020,-4,-2,-6,1,1,1
MY,Malaysia,Perak,,,MY-08,,2/25/2020,-4,-2,-8,-4,2,1
MY,Malaysia,Perak,,,MY-08,,2/26/2020,-5,-4,-7,-2,3,1
MY,Malaysia,Perak,,,MY-08,,2/27/2020,-6,-6,-6,0,3,2
MY,Malaysia,Perak,,,MY-08,,2/28/2020,-2,-2,-1,11,6,0
MY,Malaysia,Perak,,,MY-08,,2/29/2020,3,1,5,17,2,0
MY,Malaysia,Perak,,,MY-08,,3/1/2020,1,-1,5,18,0,0
MY,Malaysia,Perak,,,MY-08,,3/2/2020,-2,1,-2,5,2,1
MY,Malaysia,Perak,,,MY-08,,3/3/2020,-4,-2,-7,-5,3,1
MY,Malaysia,Perak,,,MY-08,,3/4/2020,-4,0,-7,-3,3,1
MY,Malaysia,Perak,,,MY-08,,3/5/2020,-6,-5,-10,-3,2,2
MY,Malaysia,Perak,,,MY-08,,3/6/2020,-5,-4,-10,3,6,1
MY,Malaysia,Perak,,,MY-08,,3/7/2020,-1,1,0,9,1,2
MY,Malaysia,Perak,,,MY-08,,3/8/2020,0,-1,5,12,0,0
MY,Malaysia,Perak,,,MY-08,,3/9/2020,-4,1,-1,4,1,1
MY,Malaysia,Perak,,,MY-08,,3/10/2020,-5,-2,-7,-6,1,1
MY,Malaysia,Perak,,,MY-08,,3/11/2020,-7,-3,-13,-5,2,1
MY,Malaysia,Perak,,,MY-08,,3/12/2020,-8,-6,-8,1,1,1
MY,Malaysia,Perak,,,MY-08,,3/13/2020,-4,0,-2,24,4,0
MY,Malaysia,Perak,,,MY-08,,3/14/2020,-3,1,4,36,-3,1
MY,Malaysia,Perak,,,MY-08,,3/15/2020,-6,-5,10,25,-5,1
MY,Malaysia,Perak,,,MY-08,,3/16/2020,3,28,17,35,-13,1
MY,Malaysia,Perak,,,MY-08,,3/17/2020,1,34,1,45,-14,0
MY,Malaysia,Perak,,,MY-08,,3/18/2020,-52,-16,-28,6,-46,18
MY,Malaysia,Perak,,,MY-08,,3/19/2020,-64,-27,-42,-42,-52,25
MY,Malaysia,Perak,,,MY-08,,3/20/2020,-70,-30,-52,-62,-56,30
MY,Malaysia,Perak,,,MY-08,,3/21/2020,-76,-42,-68,-71,-52,30
MY,Malaysia,Perak,,,MY-08,,3/22/2020,-84,-67,-72,-81,-48,30
MY,Malaysia,Perak,,,MY-08,,3/23/2020,-78,-52,-57,-74,-63,33
MY,Malaysia,Perak,,,MY-08,,3/24/2020,-77,-51,-57,-73,-64,33
MY,Malaysia,Perak,,,MY-08,,3/25/2020,-76,-46,-56,-73,-64,33
MY,Malaysia,Perak,,,MY-08,,3/26/2020,-75,-47,-57,-73,-63,33
MY,Malaysia,Perak,,,MY-08,,3/27/2020,-76,-47,-60,-78,-61,35
MY,Malaysia,Perak,,,MY-08,,3/28/2020,-81,-58,-71,-80,-54,34
MY,Malaysia,Perak,,,MY-08,,3/29/2020,-82,-65,-72,-83,-46,30
MY,Malaysia,Perak,,,MY-08,,3/30/2020,-76,-49,-57,-75,-61,33
MY,Malaysia,Perak,,,MY-08,,3/31/2020,-75,-48,-58,-73,-61,32
MY,Malaysia,Perak,,,MY-08,,4/1/2020,-76,-52,-57,-73,-60,31
MY,Malaysia,Perak,,,MY-08,,4/2/2020,-77,-53,-57,-74,-61,33
MY,Malaysia,Perak,,,MY-08,,4/3/2020,-77,-53,-61,-79,-58,35
MY,Malaysia,Perak,,,MY-08,,4/4/2020,-80,-59,-72,-81,-51,33
MY,Malaysia,Perak,,,MY-08,,4/5/2020,-82,-66,-73,-83,-44,30
MY,Malaysia,Perak,,,MY-08,,4/6/2020,-74,-45,-57,-74,-58,32
MY,Malaysia,Perak,,,MY-08,,4/7/2020,-72,-45,-57,-72,-58,32
MY,Malaysia,Perak,,,MY-08,,4/8/2020,-74,-48,-57,-73,-59,32
MY,Malaysia,Perak,,,MY-08,,4/9/2020,-75,-48,-57,-73,-59,33
MY,Malaysia,Perak,,,MY-08,,4/10/2020,-73,-47,-60,-77,-56,34
MY,Malaysia,Perak,,,MY-08,,4/11/2020,-78,-54,-71,-80,-48,33
MY,Malaysia,Perak,,,MY-08,,4/12/2020,-80,-61,-72,-82,-42,29
MY,Malaysia,Perak,,,MY-08,,4/13/2020,-73,-44,-57,-73,-56,32
MY,Malaysia,Perak,,,MY-08,,4/14/2020,-72,-48,-57,-71,-57,32
MY,Malaysia,Perak,,,MY-08,,4/15/2020,-75,-51,-59,-73,-58,33
MY,Malaysia,Perak,,,MY-08,,4/16/2020,-78,-51,-56,-72,-58,34
MY,Malaysia,Perak,,,MY-08,,4/17/2020,-78,-50,-59,-76,-55,35
MY,Malaysia,Perak,,,MY-08,,4/18/2020,-82,-59,-70,-80,-48,34
MY,Malaysia,Perak,,,MY-08,,4/19/2020,-83,-64,-71,-81,-42,30
MY,Malaysia,Perak,,,MY-08,,4/20/2020,-76,-45,-55,-71,-56,32
MY,Malaysia,Perak,,,MY-08,,4/21/2020,-73,-43,-56,-68,-56,31
MY,Malaysia,Perak,,,MY-08,,4/22/2020,-75,-45,-56,-68,-55,31
MY,Malaysia,Perak,,,MY-08,,4/23/2020,-73,-40,-55,-69,-55,32
MY,Malaysia,Perak,,,MY-08,,4/24/2020,-77,-45,-61,-77,-55,35
MY,Malaysia,Perak,,,MY-08,,4/25/2020,-81,-53,-71,-79,-47,33
MY,Malaysia,Perak,,,MY-08,,4/26/2020,-82,-60,-72,-82,-40,30
MY,Malaysia,Perak,,,MY-08,,4/27/2020,-75,-42,-56,-70,-53,32
MY,Malaysia,Perak,,,MY-08,,4/28/2020,-73,-43,-57,-68,-53,30
MY,Malaysia,Perak,,,MY-08,,4/29/2020,-74,-44,-56,-68,-52,29
MY,Malaysia,Perak,,,MY-08,,4/30/2020,-75,-35,-54,-64,-51,30
MY,Malaysia,Perak,,,MY-08,,5/1/2020,-77,-37,-60,-72,-66,37
MY,Malaysia,Perak,,,MY-08,,5/2/2020,-79,-45,-70,-72,-40,31
MY,Malaysia,Perak,,,MY-08,,5/3/2020,-80,-50,-69,-73,-34,27
MY,Malaysia,Perak,,,MY-08,,5/4/2020,-67,-23,-52,-55,-38,25
MY,Malaysia,Perak,,,MY-08,,5/5/2020,-65,-23,-51,-50,-38,24
MY,Malaysia,Perak,,,MY-08,,5/6/2020,-63,-16,-47,-46,-36,23
MY,Malaysia,Perak,,,MY-08,,5/7/2020,-62,-16,-47,-47,-49,26
MY,Malaysia,Perak,,,MY-08,,5/8/2020,-63,-19,-49,-51,-33,23
MY,Malaysia,Perak,,,MY-08,,5/9/2020,-66,-27,-63,-54,-24,22
MY,Malaysia,Perak,,,MY-08,,5/10/2020,-66,-32,-60,-58,-24,20
MY,Malaysia,Perak,,,MY-08,,5/11/2020,-60,-13,-47,-47,-45,23
MY,Malaysia,Perak,,,MY-08,,5/12/2020,-60,-17,-48,-43,-32,20
MY,Malaysia,Perak,,,MY-08,,5/13/2020,-58,-14,-46,-40,-30,19
MY,Malaysia,Perak,,,MY-08,,5/14/2020,-56,-14,-45,-43,-30,19
MY,Malaysia,Perak,,,MY-08,,5/15/2020,-57,-15,-48,-52,-27,19
MY,Malaysia,Perak,,,MY-08,,5/16/2020,-62,-24,-61,-57,-19,21
MY,Malaysia,Perak,,,MY-08,,5/17/2020,-62,-28,-62,-60,-19,19
MY,Malaysia,Perak,,,MY-08,,5/18/2020,-52,-5,-44,-40,-28,17
MY,Malaysia,Perak,,,MY-08,,5/19/2020,-52,-8,-44,-38,-28,18
MY,Malaysia,Perak,,,MY-08,,5/20/2020,-50,-6,-36,-35,-28,18
MY,Malaysia,Perak,,,MY-08,,5/21/2020,-49,-5,-33,-38,-28,18
MY,Malaysia,Perak,,,MY-08,,5/22/2020,-49,1,-36,-46,-27,18
MY,Malaysia,Perak,,,MY-08,,5/23/2020,-55,-9,-50,-50,-27,18
MY,Malaysia,Perak,,,MY-08,,5/24/2020,-68,-54,-33,-56,-31,14
MY,Malaysia,Perak,,,MY-08,,5/25/2020,-53,-17,-18,-48,-64,23
MY,Malaysia,Perak,,,MY-08,,5/26/2020,-48,-12,-26,-46,-57,23
MY,Malaysia,Perak,,,MY-08,,5/27/2020,-45,-9,-28,-40,-35,18
MY,Malaysia,Perak,,,MY-08,,5/28/2020,-47,-13,-30,-42,-30,18
MY,Malaysia,Perak,,,MY-08,,5/29/2020,-49,-14,-38,-51,-25,19
MY,Malaysia,Perak,,,MY-08,,5/30/2020,-55,-24,-50,-53,-13,18
MY,Malaysia,Perak,,,MY-08,,5/31/2020,-56,-30,-51,-58,-12,17
MY,Malaysia,Perak,,,MY-08,,6/1/2020,-44,-7,-29,-37,-22,15
MY,Malaysia,Perak,,,MY-08,,6/2/2020,-44,-10,-29,-34,-22,15
MY,Malaysia,Perak,,,MY-08,,6/3/2020,-45,-13,-30,-33,-22,15
MY,Malaysia,Perak,,,MY-08,,6/4/2020,-45,-14,-30,-35,-22,16
MY,Malaysia,Perak,,,MY-08,,6/5/2020,-44,-10,-30,-40,-18,16
MY,Malaysia,Perak,,,MY-08,,6/6/2020,-48,-17,-43,-44,-10,15
MY,Malaysia,Perak,,,MY-08,,6/7/2020,-47,-22,-37,-49,-10,14
MY,Malaysia,Perak,,,MY-08,,6/8/2020,-38,0,-15,-34,-54,20
MY,Malaysia,Perak,,,MY-08,,6/9/2020,-37,-5,-22,-26,-20,12
MY,Malaysia,Perak,,,MY-08,,6/10/2020,-32,-2,-13,-3,-20,11
MY,Malaysia,Perak,,,MY-08,,6/11/2020,-32,-3,-8,-1,-20,11
MY,Malaysia,Perak,,,MY-08,,6/12/2020,-35,-6,-14,-4,-18,12
MY,Malaysia,Perak,,,MY-08,,6/13/2020,-32,-1,-9,2,-9,9
MY,Malaysia,Perak,,,MY-08,,6/14/2020,-34,-10,-7,-3,-8,7
MY,Malaysia,Perak,,,MY-08,,6/15/2020,-27,4,-2,9,-20,9
MY,Malaysia,Perak,,,MY-08,,6/16/2020,-28,-1,-9,8,-19,9
MY,Malaysia,Perak,,,MY-08,,6/17/2020,-28,1,-7,11,-18,9
MY,Malaysia,Perak,,,MY-08,,6/18/2020,-28,-2,-2,15,-19,9
MY,Malaysia,Perak,,,MY-08,,6/19/2020,-28,-1,-3,15,-17,10
MY,Malaysia,Perak,,,MY-08,,6/20/2020,-25,3,-2,20,-10,7
MY,Malaysia,Perak,,,MY-08,,6/21/2020,-25,-7,1,17,-9,6
MY,Malaysia,Perak,,,MY-08,,6/22/2020,-19,11,7,27,-21,7
MY,Malaysia,Perak,,,MY-08,,6/23/2020,-22,4,-5,20,-20,8
MY,Malaysia,Perak,,,MY-08,,6/24/2020,-27,-1,-8,11,-17,8
MY,Malaysia,Perak,,,MY-08,,6/25/2020,-28,-1,-1,12,-18,8
MY,Malaysia,Perak,,,MY-08,,6/26/2020,-26,-2,1,14,-15,8
MY,Malaysia,Perak,,,MY-08,,6/27/2020,-23,-1,5,20,-12,7
MY,Malaysia,Perak,,,MY-08,,6/28/2020,-24,-8,7,17,-11,5
MY,Malaysia,Perak,,,MY-08,,6/29/2020,-22,3,6,18,-16,6
MY,Malaysia,Perak,,,MY-08,,6/30/2020,-21,2,-4,9,-15,7
MY,Malaysia,Perak,,,MY-08,,7/1/2020,-23,-1,-5,8,-15,7
MY,Malaysia,Perak,,,MY-08,,7/2/2020,-23,-1,2,7,-15,8
MY,Malaysia,Perak,,,MY-08,,7/3/2020,-22,-1,4,11,-12,7
MY,Malaysia,Perak,,,MY-08,,7/4/2020,-19,0,5,18,-11,6
MY,Malaysia,Perak,,,MY-08,,7/5/2020,-18,-5,9,16,-11,4
MY,Malaysia,Perak,,,MY-08,,7/6/2020,-22,0,-2,10,-16,7
MY,Malaysia,Perak,,,MY-08,,7/7/2020,-19,2,-6,10,-16,7
MY,Malaysia,Perak,,,MY-08,,7/8/2020,-21,1,-4,7,-13,7
MY,Malaysia,Perak,,,MY-08,,7/9/2020,-22,-2,2,8,-14,7
MY,Malaysia,Perak,,,MY-08,,7/10/2020,-21,-1,3,12,-11,7
MY,Malaysia,Perak,,,MY-08,,7/11/2020,-18,-3,5,17,-11,7
MY,Malaysia,Perak,,,MY-08,,7/12/2020,-15,-4,13,16,-11,4
MY,Malaysia,Perak,,,MY-08,,7/13/2020,-19,4,2,12,-15,7
MY,Malaysia,Perak,,,MY-08,,7/14/2020,-19,4,-1,7,-14,6
MY,Malaysia,Perak,,,MY-08,,7/15/2020,-21,-5,-12,-7,-12,7
MY,Malaysia,Perak,,,MY-08,,7/16/2020,-23,-8,-11,-9,-12,7
MY,Malaysia,Perak,,,MY-08,,7/17/2020,-21,-8,-5,-6,-9,7
MY,Malaysia,Perak,,,MY-08,,7/18/2020,-19,-8,-6,-3,-9,7
MY,Malaysia,Perak,,,MY-08,,7/19/2020,-17,-9,-2,-3,-9,5
MY,Malaysia,Perak,,,MY-08,,7/20/2020,-21,-1,-10,-6,-13,6
MY,Malaysia,Perak,,,MY-08,,7/21/2020,-21,-3,-16,-7,-13,7
MY,Malaysia,Perak,,,MY-08,,7/22/2020,-23,-5,-19,-10,-11,7
MY,Malaysia,Perak,,,MY-08,,7/23/2020,-20,0,-9,-5,-11,6
MY,Malaysia,Perak,,,MY-08,,7/24/2020,-21,-4,-14,-5,-8,6
MY,Malaysia,Perak,,,MY-08,,7/25/2020,-16,0,-6,2,-9,6
MY,Malaysia,Perak,,,MY-08,,7/26/2020,-17,-6,-5,-2,-9,5
MY,Malaysia,Perak,,,MY-08,,7/27/2020,-18,5,-8,1,-12,5
MY,Malaysia,Perak,,,MY-08,,7/28/2020,-15,4,-7,10,-12,5
MY,Malaysia,Perak,,,MY-08,,7/29/2020,-9,12,5,58,-13,3
MY,Malaysia,Perak,,,MY-08,,7/30/2020,3,36,37,106,-29,3
MY,Malaysia,Perak,,,MY-08,,7/31/2020,-9,12,77,46,-57,9
MY,Malaysia,Perak,,,MY-08,,8/1/2020,-6,11,51,38,-31,4
MY,Malaysia,Perak,,,MY-08,,8/2/2020,-6,4,25,64,-18,1
MY,Malaysia,Perak,,,MY-08,,8/3/2020,-4,21,14,64,-21,4
MY,Malaysia,Perak,,,MY-08,,8/4/2020,-13,9,-6,22,-14,5
